blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWins,redWardsPlaced,redFirstBlood,redKills,redDeaths,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
0,10,0,0,5,0,0,0,12905,6.2,195,44,1,17,1,5,0,0,0,0,16832,7,211,78
0,37,0,3,7,0,0,0,13967,7,197,48,1,13,1,7,3,1,0,0,16648,6.6,193,61
0,15,0,8,6,1,0,0,16511,7,199,48,1,17,1,6,8,0,0,0,16211,6.6,225,44
0,15,0,8,7,0,0,0,17496,7.4,232,35,1,15,1,7,8,0,0,0,17492,7.2,259,56
1,23,1,7,6,1,0,0,17743,7.4,255,52,0,16,0,6,7,0,0,0,16171,7,218,47
1,13,0,8,6,1,0,0,16888,7,202,56,0,44,1,6,8,0,1,0,16032,6.6,198,52
0,16,0,2,2,0,1,0,13742,6.8,208,52,1,15,1,2,2,1,0,0,16038,6.8,250,52
0,15,0,9,15,0,0,0,17793,7,187,58,1,21,1,15,9,1,0,0,19754,7,173,36
0,42,1,5,8,0,0,0,16178,6.8,221,48,1,55,0,8,5,0,1,0,17498,7.2,185,52
1,15,0,8,8,1,0,0,17706,6.8,217,60,0,16,1,8,8,0,0,0,18198,7.2,230,52
1,17,1,6,9,1,1,0,16149,6.8,199,52,0,34,0,9,6,0,0,0,16115,6.8,184,28
0,13,1,3,8,0,0,0,14760,6.4,183,53,1,21,0,8,3,1,0,0,16724,7.4,200,74
0,15,0,3,5,0,0,0,15820,6.8,220,55,1,17,1,5,3,1,1,0,16126,7,222,52
0,12,0,5,9,0,1,0,15173,7,183,59,1,16,1,9,5,1,0,0,17527,7,210,46
0,18,0,4,3,0,0,0,14769,6.8,215,36,1,10,1,3,4,0,0,0,15840,7,242,51
0,17,0,4,3,0,0,0,14353,6.8,178,48,1,17,1,3,4,1,0,0,15362,6.8,222,62
1,12,1,8,4,0,0,0,16763,7,216,34,0,14,0,4,8,0,0,0,16616,7,240,64
1,16,1,5,2,0,0,0,16747,7.2,250,64,0,10,0,2,5,0,0,0,14621,7,227,60
0,16,1,8,5,0,0,0,17044,6.8,217,46,1,14,0,5,8,1,0,0,16199,6.8,207,60
0,14,0,6,7,0,0,0,15532,6.8,190,48,1,16,1,7,6,0,0,0,17311,7,242,48
0,15,0,7,12,1,1,0,17347,6.6,222,63,1,19,1,12,7,0,0,0,18652,7.4,218,44
1,17,1,9,6,0,1,1,18758,7.2,228,44,0,15,0,6,9,0,0,0,16621,6.8,234,52
1,15,0,13,8,0,1,0,20711,7.6,220,68,0,15,1,8,13,1,0,0,17038,7,209,44
1,22,0,8,4,0,0,0,16539,7,205,46,0,38,1,4,8,0,0,0,14592,6.6,196,43
1,20,1,11,9,0,1,0,19096,7.2,206,55,0,18,0,9,11,0,0,0,18201,7,235,49
1,24,1,11,4,1,1,0,17938,6.6,199,48,0,11,0,4,11,0,0,0,14525,6.6,195,34
1,39,1,8,11,0,0,0,17072,6.8,180,63,0,13,0,11,8,1,1,1,19370,7,242,48
1,17,1,12,4,1,0,0,19640,7,216,52,0,10,0,4,12,0,0,0,14489,6,175,36
1,15,1,7,5,1,0,0,16891,7,214,65,0,38,0,5,7,0,1,0,16942,6.8,218,48
1,16,1,9,3,1,0,0,17485,7,234,58,0,17,0,3,9,0,0,0,14410,6.6,214,27
0,22,0,7,2,0,0,0,16696,7.2,225,68,1,17,1,2,7,0,0,0,14751,6.4,196,52
1,11,1,8,3,1,0,0,17499,7.2,231,44,0,20,0,3,8,0,0,0,14855,6.6,208,39
1,15,1,10,6,0,0,0,18288,7.2,245,41,0,127,0,6,10,0,1,0,15719,6.8,220,41
0,15,1,5,6,0,0,0,15684,6.8,170,56,1,17,0,6,5,0,1,0,17118,7.2,223,52
0,13,1,1,1,0,1,0,14737,7,229,59,1,11,0,1,1,0,0,0,14645,6.8,199,59
0,18,1,11,9,1,0,0,18715,7,223,52,1,13,0,9,11,0,0,0,17389,7.2,208,50
1,15,0,7,6,1,0,1,18551,7.2,225,61,0,18,1,6,7,0,0,0,16701,7,210,57
1,18,1,12,4,1,0,0,19351,7.4,220,40,0,14,0,4,12,0,0,0,15382,6.6,221,48
0,18,0,8,8,0,0,0,17318,6.6,175,56,1,46,1,8,8,1,0,0,17584,6.8,217,51
1,14,1,10,4,1,0,0,18969,7.6,205,63,0,18,0,4,10,0,0,0,14830,6.8,172,61
1,13,1,8,1,1,0,0,17113,7,203,52,0,13,0,1,8,0,0,0,13835,6.6,194,56
0,15,0,8,12,0,0,0,17201,7.2,207,30,1,55,1,12,8,1,0,0,19018,7.4,201,46
1,17,1,8,5,0,0,0,16749,6.8,217,43,0,14,0,5,8,1,0,0,15597,6.6,185,68
1,21,0,4,2,0,0,0,16523,7.2,222,60,0,16,1,2,4,1,0,0,13931,6.6,202,52
0,17,1,11,2,0,0,0,18285,7.2,221,37,1,20,0,2,11,0,0,0,13704,6.6,175,50
1,16,0,10,9,0,1,0,17346,7,214,51,0,45,1,9,10,0,0,0,17197,6.8,205,44
0,14,1,7,3,0,0,0,17443,7.4,238,45,1,15,0,3,7,0,0,0,14657,6.8,212,57
1,12,0,7,4,0,0,0,16526,6.6,211,54,0,21,1,4,7,1,0,0,15964,6.8,233,48
1,17,1,7,8,0,0,0,17363,6.8,188,44,0,25,0,8,7,0,1,0,16460,6.4,205,35
1,14,0,10,4,1,0,0,18779,7.2,252,47,0,60,1,4,10,0,0,0,15100,6.6,203,56
0,12,1,13,6,0,0,1,20317,7,199,42,1,14,0,6,13,1,0,0,16418,6.4,197,56
1,18,1,2,1,1,0,0,15649,7,269,56,0,13,0,1,2,0,0,0,14368,7,225,62
0,31,1,5,5,0,0,0,16256,7.2,217,51,1,15,0,5,5,0,0,0,15927,7.2,224,53
1,12,1,5,6,0,0,0,16688,7,247,49,0,44,0,6,5,1,0,0,15680,7.4,199,51
0,41,0,10,4,0,1,0,17724,7.4,210,43,1,15,1,4,10,0,0,0,14532,6.6,205,39
0,17,0,3,15,0,1,0,15320,6.8,176,56,1,33,1,15,3,1,0,0,19668,7.6,208,48
1,12,0,6,7,1,0,0,15900,6.8,203,52,0,18,1,7,6,0,0,0,16589,7.2,218,56
1,17,1,12,4,1,0,0,18377,6.8,193,50,0,15,0,4,12,0,0,0,15414,7,221,47
0,18,0,4,6,1,0,0,15785,6.8,210,51,1,17,1,6,4,0,0,0,16307,7,221,52
0,14,0,10,7,0,0,0,17625,7.4,205,39,1,14,1,7,10,0,0,0,17111,6.6,223,36
0,18,0,15,6,0,0,0,19931,7,213,40,1,17,1,6,15,0,0,0,15556,6.2,169,40
0,15,1,14,4,1,0,0,19331,7,213,46,1,14,0,4,14,0,0,0,15042,6.4,171,36
1,17,0,6,9,1,0,0,17048,7.2,201,64,0,14,1,9,6,0,0,0,17080,7,197,48
0,28,0,9,10,0,0,0,17910,6.8,207,45,1,42,1,10,9,0,1,0,17822,6.8,197,44
1,14,1,7,1,1,0,0,16614,7,221,50,0,14,0,1,7,0,0,0,13319,6.4,205,50
0,19,0,5,5,0,0,0,15943,6.6,229,47,1,15,1,5,5,0,0,0,16410,7,235,56
1,14,0,4,7,0,0,0,14924,6.8,207,56,0,54,1,7,4,1,0,1,17535,7,218,65
1,14,0,5,8,1,0,0,15069,6.6,198,46,0,25,1,8,5,0,0,0,17043,6.8,216,40
1,16,0,8,7,0,0,0,16366,6.8,196,34,0,16,1,7,8,0,0,0,17329,7,220,52
0,14,0,2,12,0,0,0,14158,6.6,194,41,1,19,1,12,2,1,1,0,19898,7.4,240,57
0,86,0,2,4,0,0,0,14291,7,207,65,1,15,1,4,2,1,0,0,16900,7.6,259,76
0,14,0,5,6,0,0,0,15078,6.6,202,28,1,15,1,6,5,1,0,0,16096,6.8,222,38
1,18,1,9,4,0,0,0,17234,6.6,195,44,0,16,0,4,9,0,0,0,14757,6.6,194,39
1,30,1,9,5,1,0,0,17826,7.2,220,54,0,16,0,5,9,0,0,0,14752,6.4,205,37
0,18,0,10,11,1,0,0,18445,7,199,50,1,13,1,11,10,0,0,0,17893,7,207,36
0,14,0,6,6,1,0,0,15814,6.8,205,49,1,20,1,6,6,0,1,0,17344,7,252,48
0,18,0,8,13,0,0,0,16735,7,202,28,1,49,1,13,8,1,0,0,18922,7.2,208,46
0,11,0,8,13,0,0,0,15818,6.4,172,28,1,20,1,13,8,0,0,0,19918,7.4,220,59
0,17,0,6,5,0,0,0,16999,7.2,232,59,1,46,1,5,6,1,1,0,16610,7.2,216,64
0,16,0,5,10,0,0,0,15867,6.8,227,47,1,19,1,10,5,0,0,0,17673,7.2,200,44
1,13,1,11,10,0,0,0,18042,6.6,221,46,0,18,0,10,11,0,0,0,17338,7,198,42
1,17,1,8,4,1,1,0,18293,7.4,228,76,0,14,0,4,8,0,0,0,15887,6.8,224,52
1,13,1,5,4,0,0,0,15895,7,239,38,0,18,0,4,5,1,0,0,15853,6.8,258,48
0,17,0,1,4,0,0,0,14305,6.8,251,44,1,19,1,4,1,1,0,0,17194,7.2,282,56
1,20,1,8,2,1,0,0,18186,7.4,232,67,0,14,0,2,8,0,0,0,15055,6.6,231,50
0,44,0,6,8,0,0,0,16295,6.8,222,47,1,11,1,8,6,1,0,0,17566,6.8,219,47
1,22,1,17,1,1,0,0,20151,7.4,226,38,0,23,0,1,17,0,0,0,13368,6.2,177,53
0,37,0,3,9,0,0,0,14735,6.4,219,38,1,13,1,9,3,0,0,0,17667,7.2,223,44
0,16,0,1,16,1,0,0,12798,5.8,179,36,1,13,1,16,1,0,0,1,20666,7.2,223,44
1,16,1,4,6,1,0,0,16452,7,234,54,0,14,0,6,4,0,1,0,16181,7,224,64
0,12,0,6,7,0,0,0,16120,7,215,51,1,17,1,7,6,1,0,0,16852,7,205,56
1,15,1,9,6,0,0,0,18287,7.4,226,44,0,16,0,6,9,0,0,0,16424,6.8,232,49
0,35,0,4,7,0,0,0,15902,6.8,241,48,1,27,1,7,4,1,0,0,17092,6.8,241,57
1,13,0,8,5,0,0,0,16982,7.2,218,41,0,12,1,5,8,1,1,0,17194,7.2,242,59
0,13,0,7,7,0,0,0,17064,7,236,48,1,15,1,7,7,1,0,0,16930,7,210,59
0,16,0,5,11,0,0,0,15424,6.6,208,45,1,14,1,11,5,1,1,0,19116,7.2,195,55
1,19,1,9,4,0,0,0,18369,7.2,210,56,0,17,0,4,9,1,0,0,15100,6.8,213,52
1,16,1,7,6,0,0,0,17568,6.8,236,64,0,26,0,6,7,0,0,0,16260,7,207,40
1,23,0,9,10,0,0,0,18090,6.8,229,36,0,18,1,10,9,0,1,0,16984,7,204,38
0,14,0,4,5,1,0,0,15786,6.8,207,54,1,15,1,5,4,0,0,0,15878,7.4,215,50
0,48,1,4,3,0,0,0,16596,7,252,64,1,19,0,3,4,1,0,0,16057,6.6,236,51
0,14,1,8,12,0,1,0,16093,7,154,53,1,12,0,12,8,0,0,0,19288,6.8,213,46
1,17,1,7,4,1,1,1,18858,7.2,237,66,0,17,0,4,7,0,0,0,14520,6.2,166,42
0,17,1,5,7,1,0,0,15288,6.6,206,57,1,25,0,7,5,0,0,0,16149,6.6,200,34
1,16,0,7,5,1,0,0,16346,6.8,227,52,0,14,1,5,7,0,0,0,16436,7,234,40
0,14,0,1,11,0,0,0,13447,6.4,201,51,1,17,1,11,1,1,1,0,19145,7.2,240,44
0,18,1,8,8,1,0,0,16453,6.8,206,40,1,21,0,8,8,0,1,0,17022,7,199,43
1,12,0,12,6,0,0,0,18669,7.2,213,39,0,40,1,6,12,1,0,0,16881,7,208,55
1,36,1,5,5,0,0,0,16192,6.8,209,60,0,11,0,5,5,1,0,0,15136,7,185,46
0,14,0,2,7,1,0,0,13701,6.6,183,59,1,20,1,7,2,0,0,0,17796,7.2,255,36
0,17,1,6,5,0,0,0,16762,7,242,44,1,18,0,5,6,0,0,0,16280,6.8,231,48
0,15,1,8,8,0,0,0,16795,6.8,235,48,1,17,0,8,8,0,1,0,17302,7.2,203,56
0,11,0,4,12,0,0,0,14464,6.2,164,58,1,15,1,12,4,0,0,1,19284,7,206,44
0,13,0,5,10,0,0,0,16925,6.6,233,64,1,17,1,10,5,1,0,0,17887,7,213,44
0,16,1,3,9,0,0,0,14302,6.6,211,51,1,36,0,9,3,1,1,0,17327,7.2,212,64
0,16,0,2,8,0,1,0,14786,6.6,233,50,1,16,1,8,2,1,0,0,16126,6.8,205,37
0,28,0,3,3,0,0,0,15134,7,214,54,1,17,1,3,3,1,0,0,15302,7,214,61
1,13,0,8,13,0,1,1,18954,6.8,228,46,0,14,1,13,8,1,0,1,19618,7,182,57
0,14,1,6,12,1,0,0,16043,7,220,51,1,20,0,12,6,0,0,0,19132,7.6,235,50
1,14,0,5,6,0,0,0,15195,7.2,196,43,0,12,1,6,5,1,0,0,16768,7,202,71
1,17,0,9,7,1,0,0,17205,7,218,40,0,16,1,7,9,0,0,0,16484,6.4,212,39
0,21,1,5,4,0,0,0,16022,7,219,60,1,78,0,4,5,0,1,0,15511,7,242,42
1,17,0,6,7,0,0,0,15615,7,201,49,0,17,1,7,6,0,0,0,16808,7,229,36
0,15,0,2,8,0,0,0,14433,6.6,202,64,1,21,1,8,2,0,1,0,17648,7.2,243,43
1,18,1,13,3,1,1,1,19807,6.8,220,36,0,47,0,3,13,0,0,0,14580,6.6,210,47
1,18,1,4,2,1,0,0,15704,6.8,236,58,0,18,0,2,4,0,0,0,14692,7,234,63
1,16,1,4,4,0,1,1,17073,6.8,221,50,0,14,0,4,4,0,0,0,15071,6.4,203,51
1,15,1,9,3,0,0,0,18584,7,203,70,0,17,0,3,9,0,0,0,15491,6.8,212,41
0,19,0,7,11,1,0,0,16187,6.4,216,30,1,20,1,11,7,0,0,0,18564,7,206,67
0,22,0,9,10,1,0,0,16749,6.4,166,48,1,19,1,10,9,0,0,0,19168,7.4,240,39
0,10,0,6,6,1,0,0,16490,7,214,68,1,16,1,6,6,0,0,0,16882,7.2,232,56
1,22,1,6,4,1,1,0,16697,7.2,236,59,0,17,0,4,6,0,0,0,15845,7,214,51
1,48,0,10,4,1,1,0,17973,7.2,196,64,0,17,1,4,10,0,0,0,15466,6.6,209,48
1,20,0,5,2,0,0,0,16029,6.8,234,47,0,16,1,2,5,0,0,0,14273,6.2,199,49
1,17,0,4,2,1,1,0,15752,7.2,231,64,0,54,1,2,4,0,0,0,14688,6.6,235,44
1,14,1,5,3,1,0,0,15930,7.2,234,44,0,17,0,3,5,0,0,0,14217,6.4,188,44
0,12,0,6,6,0,0,0,15241,6.6,190,36,1,17,1,6,6,1,1,0,16378,6.8,224,45
1,17,0,8,4,1,0,0,17127,6.8,201,48,0,15,1,4,8,0,0,0,14833,6.4,183,67
0,15,0,1,7,0,0,0,13519,6.4,188,53,1,18,1,7,1,1,0,0,17634,7,251,47
1,18,0,11,6,0,0,0,18748,7,243,40,0,53,1,6,11,0,0,0,16228,6.8,224,40
1,13,0,4,7,1,0,0,16055,6.8,227,55,0,15,1,7,4,0,0,0,15962,6.8,214,36
1,18,1,7,5,1,0,0,16496,7,202,55,0,15,0,5,7,0,0,0,14752,6.6,209,36
1,17,0,6,9,1,0,0,17217,7,222,60,0,22,1,9,6,0,0,0,17532,7,218,52
0,14,0,4,5,0,0,0,15482,7.2,237,47,1,39,1,5,4,1,1,0,16817,7.2,228,55
0,14,1,3,3,0,0,0,14486,7,200,63,1,19,0,3,3,1,0,0,15134,7,208,56
0,50,1,6,12,0,0,0,15809,6.8,198,30,1,14,0,12,6,0,0,0,19663,7.2,238,39
1,165,1,11,8,1,0,1,19556,7,229,41,0,14,0,8,11,0,0,0,16971,6.6,169,63
1,11,1,9,4,1,0,0,17003,6.8,188,58,0,14,0,4,9,0,0,0,14756,6.4,189,48
0,19,0,5,10,0,0,0,16451,7,220,59,1,15,1,10,5,0,0,0,17428,6.8,189,53
1,19,1,6,3,0,0,0,17837,7.2,238,76,0,50,0,3,6,0,0,0,14867,7,217,52
1,14,1,11,6,1,0,0,18056,6.8,195,54,0,268,0,6,11,0,1,1,17806,7,210,59
0,19,1,8,8,0,0,0,16249,6.8,189,41,1,16,0,8,8,0,0,0,17525,7,193,42
1,15,1,7,7,0,0,0,16946,6.8,212,45,0,17,0,7,7,1,0,0,15464,7,161,48
0,23,0,4,2,0,0,0,15707,6.8,243,55,1,17,1,2,4,1,0,0,15279,6.8,247,42
0,13,1,7,6,0,0,0,16443,7,193,52,1,16,0,6,7,0,0,0,18149,7.2,247,68
1,11,0,8,5,1,1,0,17823,7.4,215,64,0,9,1,5,8,0,0,0,16809,7,219,75
1,15,0,2,6,0,0,0,16241,7.2,236,57,0,38,1,6,2,1,0,0,15991,6.8,196,56
1,13,0,7,8,0,1,0,16464,6.6,209,52,0,16,1,8,7,1,0,0,16298,6.6,167,40
0,11,0,6,8,0,0,0,16924,6.8,233,47,1,81,1,8,6,0,0,0,17389,7.2,214,42
1,19,0,10,8,1,0,0,17251,6.8,217,46,0,17,1,8,10,0,0,0,17984,6.8,234,39
0,38,0,6,8,0,0,0,16917,7.2,212,62,1,12,1,8,6,1,0,0,17930,7,260,56
1,10,0,7,7,1,1,2,19453,7,239,64,0,13,1,7,7,0,0,0,15680,6.6,170,52
0,17,0,5,4,0,0,0,16891,7.4,207,79,1,69,1,4,5,1,0,0,15831,6.8,211,60
1,16,1,7,4,1,0,0,17107,7.2,218,68,0,30,0,4,7,0,0,0,14938,6.6,212,40
1,15,0,4,2,1,0,0,15444,7,236,53,0,17,1,2,4,0,0,0,14425,6.6,229,44
1,17,1,9,5,1,1,0,18283,7.2,226,59,0,41,0,5,9,0,0,0,15599,7,211,37
1,17,1,4,2,0,0,0,16267,6.8,246,52,0,16,0,2,4,1,1,0,14905,7,228,64
1,60,1,6,7,0,1,0,17247,7,233,65,0,16,0,7,6,0,0,0,16332,7,214,36
0,54,0,11,6,0,1,0,18640,7,226,48,1,13,1,6,11,1,0,0,16709,6.6,232,62
1,14,1,9,0,0,0,0,17086,7.2,221,49,0,37,0,0,9,1,0,0,13431,6.4,198,60
0,24,1,6,4,0,0,0,16505,6.8,205,52,1,13,0,4,6,1,0,0,15700,7,256,44
1,15,0,12,10,0,0,0,17961,6.8,172,32,0,61,1,10,12,1,0,0,17483,6.8,159,75
1,44,1,14,12,1,0,0,19418,6.8,204,49,0,21,0,12,14,0,1,0,17720,6.6,167,51
1,18,1,4,5,0,0,0,15846,7,214,58,0,15,0,5,4,1,0,0,16176,7.2,236,52
1,22,1,6,5,0,1,0,16937,7,221,43,0,14,0,5,6,1,0,0,16345,7.2,215,67
0,17,1,1,4,0,0,0,14064,6.6,220,37,1,17,0,4,1,1,0,0,15829,6.8,244,62
0,13,1,1,2,0,0,0,15094,6.8,246,51,1,12,0,2,1,1,0,0,15186,6.8,226,64
0,69,1,5,11,1,0,0,15633,6.8,193,54,1,17,0,11,5,0,0,0,18580,7.2,224,43
1,18,1,6,2,1,0,0,16868,6.8,245,52,0,16,0,2,6,0,0,0,14886,6.8,227,60
1,15,0,10,7,0,1,0,19289,7.6,240,63,0,52,1,7,10,0,0,0,16959,7,200,39
1,14,0,3,3,1,0,0,15138,7,194,66,0,16,1,3,3,0,0,0,15243,7,235,55
1,16,0,1,5,1,1,0,14942,7,210,83,0,21,1,5,1,0,0,0,16157,7,233,52
0,16,0,6,6,1,0,0,15703,6.8,191,40,1,12,1,6,6,0,0,0,16654,7.2,221,51
1,18,1,5,3,1,1,0,15427,6.8,217,47,0,19,0,3,5,0,0,0,15293,7,235,51
1,108,1,6,5,0,0,0,16620,7,238,37,0,17,0,5,6,0,0,0,16259,7,223,54
1,19,0,6,5,1,0,0,15926,6.8,209,44,0,15,1,5,6,0,0,0,15021,6.4,180,40
0,15,1,9,6,0,0,0,16852,6.6,210,38,1,15,0,6,9,1,0,0,16504,7,216,60
0,14,1,6,8,0,0,0,16936,7.2,219,64,1,14,0,8,6,1,1,0,17360,7,230,48
1,15,1,10,4,1,0,0,17917,7.2,212,37,0,37,0,4,10,0,1,0,14859,6.8,222,52
0,16,1,7,8,1,0,0,17558,6.8,241,48,1,18,0,8,7,0,1,0,17663,6.8,232,50
0,12,0,3,8,0,0,0,15149,6.8,205,51,1,13,1,8,3,1,0,0,17025,7.4,211,76
0,15,0,5,7,1,0,0,16112,6.4,215,52,1,17,1,7,5,0,0,0,17143,6.8,211,56
0,39,1,7,4,0,0,0,15885,7.2,207,52,1,22,0,4,7,0,0,0,15760,6.8,224,47
1,22,1,4,7,0,1,1,17104,6.6,224,61,0,17,0,7,4,1,0,0,17773,6.8,209,46
1,51,0,10,5,1,0,1,17535,6.4,173,40,0,14,1,5,10,0,0,0,16099,6.8,207,66
0,23,1,8,10,1,0,0,17321,7,205,59,1,13,0,10,8,0,1,0,17399,7.4,207,40
1,9,1,6,7,0,1,0,16317,7,204,71,0,84,0,7,6,1,0,0,17030,6.8,212,52
0,19,0,4,7,0,0,0,15649,7.2,234,66,1,24,1,7,4,1,0,0,17624,7.2,243,55
1,15,1,9,3,0,0,0,17592,7,220,41,0,11,0,3,9,1,0,0,16181,7,215,62
1,47,1,2,1,1,0,0,15420,7,230,65,0,14,0,1,2,0,0,0,14759,6.6,245,56
0,14,0,3,4,0,0,0,15929,6.8,226,40,1,14,1,4,3,0,1,0,16323,7,237,64
0,49,1,4,4,0,0,0,15046,6.6,178,48,1,13,0,4,4,0,0,0,15603,6.6,217,52
1,20,0,6,3,0,0,0,16737,7.4,243,64,0,16,1,3,6,1,0,0,15533,6.8,250,48
0,41,1,6,7,0,0,0,15756,6.6,204,49,1,18,0,7,6,0,0,0,17722,7.4,242,60
1,59,0,3,6,1,0,0,15442,6.8,238,51,0,11,1,6,3,0,0,0,16532,6.8,233,56
0,16,1,9,8,0,1,0,16649,6.2,166,36,1,19,0,8,9,1,0,0,17801,6.8,208,48
0,27,0,6,10,0,1,0,16171,7,202,54,1,14,1,10,6,1,0,0,17853,7,226,52
1,15,1,9,4,1,0,0,17190,6.6,210,41,0,14,0,4,9,0,1,0,15343,6.8,200,40
0,91,1,7,6,0,0,0,17222,7,227,48,1,13,0,6,7,1,0,0,16414,7,250,53
1,16,0,6,9,1,0,0,15704,6.6,199,52,0,14,1,9,6,0,0,0,17036,7.2,217,40
0,16,0,9,18,0,0,0,16331,6.4,162,31,1,18,1,18,9,0,1,0,20297,6.8,169,38
0,33,0,10,7,0,1,1,19186,7.2,183,51,1,14,1,7,10,1,0,0,17809,7,201,52
1,16,1,7,3,1,0,0,17546,6.8,228,47,0,10,0,3,7,0,1,1,16053,6.4,193,51
0,18,0,4,7,0,0,0,15198,6.8,219,38,1,10,1,7,4,0,1,0,18074,7.2,222,92
0,42,0,8,7,1,0,0,17909,6.4,165,39,1,19,1,7,8,0,0,0,16569,6.6,201,32
0,18,0,4,7,0,0,0,15046,6.6,208,48,1,37,1,7,4,1,0,0,16254,7,227,44
1,19,0,6,6,0,0,0,16740,7,238,54,0,18,1,6,6,1,0,0,16522,7,229,54
1,14,1,13,1,1,0,1,20295,7.2,258,56,0,15,0,1,13,0,0,0,13388,6.2,178,54
1,13,0,4,5,0,0,0,15921,7,217,48,0,14,1,5,4,1,1,0,16515,7.2,235,48
0,15,0,10,9,1,1,0,17145,7,192,45,1,15,1,9,10,0,0,0,18609,7.2,226,46
1,15,0,5,4,0,0,0,15936,7,205,43,0,28,1,4,5,0,0,0,15382,7,179,68
1,17,1,7,2,0,1,0,16649,7.4,226,47,0,16,0,2,7,1,0,0,15393,7.4,268,63
1,40,1,10,2,1,0,0,17618,7,203,36,0,13,0,2,10,0,0,0,13245,6,184,24
1,24,1,6,5,0,0,0,15871,6.6,195,45,0,14,0,5,6,1,0,0,16116,7,221,45
0,15,1,8,8,0,1,1,17676,7,206,32,1,16,0,8,8,1,0,0,17283,7,223,46
1,16,1,7,2,0,0,0,17423,7.4,248,55,0,24,0,2,7,1,0,0,14601,7,219,64
0,12,0,1,10,0,0,0,13410,6.4,210,52,1,19,1,10,1,1,0,0,18435,7.2,228,58
1,19,0,7,8,0,0,0,16992,7,219,44,0,30,1,8,7,1,0,0,17363,7.2,225,65
1,16,1,8,4,1,1,1,18678,7,231,56,0,13,0,4,8,0,0,0,14679,6.6,193,42
0,22,0,5,12,0,0,0,16220,7,222,66,1,15,1,12,5,1,0,0,20377,7.4,257,52
0,31,0,5,12,0,0,0,14930,6,169,56,1,11,1,12,5,1,0,0,20228,7.4,242,52
0,12,0,7,8,0,0,0,16304,6.8,201,51,1,14,1,8,7,0,0,0,16332,6.8,209,41
1,51,0,7,5,1,0,0,17075,7,230,52,0,17,1,5,7,0,0,0,16613,6.6,224,51
0,16,0,5,3,0,0,0,15499,7,225,47,1,17,1,3,5,1,0,0,15580,6.8,214,60
1,14,1,6,4,1,1,0,16972,7.4,218,55,0,15,0,4,6,0,0,0,16220,7.2,247,68
0,14,0,6,10,0,0,0,15256,6.6,189,28,1,17,1,10,6,1,0,0,16811,6.8,182,45
1,15,0,6,3,0,0,0,16568,7.2,197,52,0,20,1,3,6,1,1,0,15380,6.8,207,52
1,14,1,7,3,0,1,0,17326,7.2,224,56,0,17,0,3,7,1,0,0,15687,7,248,68
1,16,0,6,4,0,0,0,16619,7.2,226,51,0,31,1,4,6,0,0,0,15067,6.8,213,52
0,14,0,4,5,0,0,0,16295,7.2,261,36,1,56,1,5,4,1,0,0,16254,7.2,234,64
1,12,1,7,4,1,0,0,15680,6.6,186,52,0,37,0,4,7,0,0,0,15939,7,227,51
0,15,1,7,7,0,0,0,16432,6.8,191,36,1,32,0,7,7,1,0,0,16065,7,212,47
1,15,0,10,6,1,1,2,19197,7.2,219,53,0,15,1,6,10,0,0,0,16256,6.6,192,52
1,15,1,10,7,1,0,0,18468,7.2,221,51,0,18,0,7,10,0,0,0,17326,7.2,252,40
1,21,1,9,5,0,0,0,18280,7,229,35,0,19,0,5,9,1,0,0,14229,6.6,211,36
1,17,0,5,9,0,0,0,16103,6.6,193,48,0,50,1,9,5,0,1,0,18522,7,246,40
1,16,1,6,4,1,1,0,16832,7.2,221,65,0,17,0,4,6,0,0,0,15208,7,238,33
0,36,0,3,8,1,0,0,15028,6.8,232,40,1,18,1,8,3,0,0,0,17282,7,232,48
1,13,1,9,5,0,1,0,17076,7.2,194,54,0,16,0,5,9,0,0,0,16242,6.6,238,36
1,20,1,7,4,0,0,0,16745,6.8,210,35,0,14,0,4,7,0,0,0,14595,6.6,187,50
1,15,0,4,8,0,1,0,15658,6.6,222,42,0,16,1,8,4,1,0,0,17282,7.4,207,61
1,8,1,6,5,0,1,0,15760,7.2,167,72,0,16,0,5,6,1,0,1,17832,7,268,51
0,13,0,2,7,0,1,0,14624,6.8,210,57,1,39,1,7,2,0,0,0,16713,6.6,215,38
1,10,0,2,3,0,0,0,15568,7,245,48,0,16,1,3,2,1,0,0,15026,6.6,209,62
0,17,0,6,7,0,1,0,16331,7.2,231,49,1,37,1,7,6,0,0,0,16557,7,226,54
1,32,1,7,5,1,1,0,17204,7.4,240,60,0,36,0,5,7,0,0,0,16888,7,236,48
0,16,1,3,6,0,0,0,14910,6.6,195,36,1,44,0,6,3,1,0,0,15731,6.8,206,67
1,37,1,12,5,1,0,0,19141,7.6,192,60,0,15,0,5,12,0,0,0,14847,6.4,210,36
0,19,0,2,8,0,0,0,14208,7,194,64,1,20,1,8,2,0,1,1,19099,7.2,266,40
1,21,0,9,4,1,0,0,17951,6.8,234,44,0,16,1,4,9,0,0,0,14519,6.4,183,45
1,15,1,7,8,1,0,0,16142,6.8,197,62,0,24,0,8,7,0,0,0,16705,7,207,48
